dataset,sample_size,noise_level,clf_type,regularization_value,train_acc,test_acc,train_std,test_std,acc_diff,k
circles,1000,0.5,knn,-,0.5966666666666666,0.41999999999999993,0.019751543149590198,0.12288205727444508,0.17666666666666664,15
circles,1000,0.5,knn,-,0.5694444444444444,0.4,0.015163715626617965,0.09486832980505137,0.1694444444444444,17
circles,1000,0.5,knn,-,0.5599999999999999,0.43499999999999994,0.015275252316519472,0.10012492197250394,0.125,19
circles,1000,0.5,log_reg,0.001,0.5999999999999999,0.5999999999999999,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-
circles,1000,0.5,log_reg,0.01,0.5999999999999999,0.5999999999999999,1.1102230246251565e-16,1.1102230246251565e-16,0.0,-
circles,1000,0.5,log_reg,0.1,0.6083333333333334,0.595,0.011719457283182773,0.034999999999999996,0.01333333333333342,-
circles,1000,0.5,log_reg,1,0.62,0.595,0.015555555555555574,0.04153311931459037,0.025000000000000022,-
circles,1000,0.5,log_reg,10,0.6194444444444445,0.595,0.014751020052613079,0.04153311931459037,0.02444444444444449,-
circles,1000,0.5,log_reg,100,0.6194444444444445,0.595,0.014751020052613079,0.04153311931459037,0.02444444444444449,-
circles,1000,0.5,log_reg,1000,0.6194444444444445,0.595,0.014751020052613079,0.04153311931459037,0.02444444444444449,-
circles,1000,0.5,knn,-,1.0,0.5549999999999999,0.0,0.05678908345800273,0.44500000000000006,1
circles,1000,0.5,knn,-,0.7555555555555555,0.52,0.018757714462371265,0.09539392014169457,0.23555555555555552,3
circles,1000,0.5,knn,-,0.6883333333333334,0.51,0.016564501684306183,0.11357816691600547,0.17833333333333334,5
circles,1000,0.5,knn,-,0.653888888888889,0.525,0.022777777777777775,0.0873212459828649,0.12888888888888894,7
circles,1000,0.5,knn,-,0.6544444444444444,0.5650000000000001,0.020306296536107868,0.10012492197250392,0.08944444444444433,9
circles,1000,0.5,knn,-,0.6461111111111111,0.5549999999999999,0.011124991330278214,0.0722841614740048,0.09111111111111114,11
circles,1000,0.5,knn,-,0.6405555555555555,0.56,0.015325682471259703,0.06244997998398399,0.08055555555555549,13
circles,1000,0.5,knn,-,0.6449999999999999,0.575,0.020404852969118842,0.040311288741492736,0.06999999999999995,15
circles,1000,0.5,knn,-,0.6433333333333333,0.585,0.01984507899943529,0.06726812023536854,0.05833333333333335,17
circles,1000,0.5,knn,-,0.6311111111111111,0.5800000000000001,0.019751543149590215,0.0640312423743285,0.051111111111110996,19
circles,1000,0.5,log_reg,0.001,0.5061111111111111,0.53,0.0016666666666666607,0.09000000000000001,-0.02388888888888896,-
circles,1000,0.5,log_reg,0.01,0.5533333333333333,0.545,0.020214894887400272,0.12134661099511597,0.008333333333333304,-
circles,1000,0.5,log_reg,0.1,0.545,0.53,0.01580162517036431,0.12083045973594572,0.015000000000000013,-
circles,1000,0.5,log_reg,1,0.5422222222222223,0.515,0.017069212773041333,0.11629703349613009,0.02722222222222226,-
circles,1000,0.5,log_reg,10,0.5422222222222223,0.515,0.017069212773041333,0.11629703349613009,0.02722222222222226,-
circles,1000,0.5,log_reg,100,0.5427777777777778,0.515,0.016489802310728687,0.11629703349613009,0.02777777777777779,-
circles,1000,0.5,log_reg,1000,0.5427777777777778,0.515,0.016489802310728687,0.11629703349613009,0.02777777777777779,-
circles,1000,0.5,knn,-,1.0,0.515,0.0,0.1184271928232701,0.485,1
circles,1000,0.5,knn,-,0.7561111111111111,0.475,0.011772011166898388,0.10547511554864493,0.2811111111111111,3
circles,1000,0.5,knn,-,0.6883333333333334,0.53,0.018666997351568265,0.10049875621120889,0.15833333333333333,5
circles,1000,0.5,knn,-,0.6866666666666668,0.58,0.017427096823731267,0.09273618495495702,0.1066666666666668,7
circles,1000,0.5,knn,-,0.6594444444444446,0.5,0.022089883724523387,0.06324555320336758,0.1594444444444446,9
circles,1000,0.5,knn,-,0.6444444444444445,0.485,0.019404721329525552,0.08958236433584459,0.1594444444444445,11
circles,1000,0.5,knn,-,0.616111111111111,0.5,0.028267898296019018,0.1414213562373095,0.11611111111111105,13
circles,1000,0.5,knn,-,0.6211111111111111,0.5149999999999999,0.025915341754868,0.1597654530867046,0.10611111111111116,15
circles,1000,0.5,knn,-,0.5994444444444443,0.5250000000000001,0.030976893021001435,0.14186260959111108,0.0744444444444442,17
circles,1000,0.5,knn,-,0.61,0.53,0.02354402233379677,0.1307669683062202,0.07999999999999996,19
circles,1000,0.5,log_reg,0.001,0.5266666666666666,0.45499999999999996,0.014444444444444439,0.1082820391385386,0.07166666666666666,-
circles,1000,0.5,log_reg,0.01,0.5222222222222221,0.45999999999999996,0.01808757844011077,0.10677078252031313,0.06222222222222218,-
circles,1000,0.5,log_reg,0.1,0.5277777777777778,0.45499999999999996,0.01791612832955233,0.1128051417267848,0.07277777777777783,-
circles,1000,0.5,log_reg,1,0.5277777777777778,0.465,0.014907119849998597,0.10500000000000001,0.06277777777777777,-
circles,1000,0.5,log_reg,10,0.5277777777777778,0.465,0.014907119849998597,0.10500000000000001,0.06277777777777777,-
circles,1000,0.5,log_reg,100,0.5283333333333334,0.465,0.013933262448871617,0.10500000000000001,0.06333333333333341,-
circles,1000,0.5,log_reg,1000,0.5283333333333334,0.465,0.013933262448871617,0.10500000000000001,0.06333333333333341,-
circles,1000,0.5,knn,-,1.0,0.43999999999999995,0.0,0.08306623862918076,0.56,1
circles,1000,0.5,knn,-,0.7372222222222222,0.47000000000000003,0.015723301886761017,0.06403124237432847,0.2672222222222222,3
circles,1000,0.5,knn,-,0.6672222222222223,0.43500000000000005,0.021581027332838915,0.07433034373659254,0.23222222222222222,5
circles,1000,0.5,knn,-,0.61,0.41500000000000004,0.017533037597843876,0.09233092656309695,0.19499999999999995,7
circles,1000,0.5,knn,-,0.5888888888888889,0.40499999999999997,0.023959842947608688,0.10356157588603991,0.18388888888888894,9
circles,1000,0.5,knn,-,0.586111111111111,0.42000000000000004,0.029528182813151803,0.11445523142259598,0.166111111111111,11
circles,1000,0.5,knn,-,0.5888888888888888,0.47000000000000003,0.019083960041464086,0.1268857754044952,0.11888888888888877,13
circles,1000,0.5,knn,-,0.6155555555555555,0.505,0.02937623125867175,0.07566372975210778,0.11055555555555552,15
circles,1000,0.5,knn,-,0.6244444444444444,0.53,0.013653561919382773,0.10295630140987,0.09444444444444433,17
circles,1000,0.5,knn,-,0.615,0.48500000000000004,0.02699451247390298,0.09233092656309695,0.12999999999999995,19
circles,1000,0.5,log_reg,0.001,0.53,0.53,0.002721655269759077,0.024494897427831803,0.0,-
circles,1000,0.5,log_reg,0.01,0.5355555555555556,0.5249999999999999,0.008314794192830977,0.04031128874149275,0.010555555555555651,-
circles,1000,0.5,log_reg,0.1,0.5783333333333333,0.545,0.02010005835013949,0.08789197915623473,0.033333333333333215,-
circles,1000,0.5,log_reg,1,0.5744444444444443,0.55,0.017777777777777778,0.1072380529476361,0.02444444444444427,-
circles,1000,0.5,log_reg,10,0.5738888888888888,0.55,0.018434066692263402,0.1072380529476361,0.023888888888888737,-
circles,1000,0.5,log_reg,100,0.5738888888888888,0.55,0.018434066692263402,0.1072380529476361,0.023888888888888737,-
circles,1000,0.5,log_reg,1000,0.5738888888888888,0.55,0.018434066692263402,0.1072380529476361,0.023888888888888737,-
circles,1000,0.5,knn,-,1.0,0.57,0.0,0.0640312423743285,0.43000000000000005,1
circles,1000,0.5,knn,-,0.7827777777777778,0.58,0.010671873729054728,0.06782329983125267,0.20277777777777783,3
circles,1000,0.5,knn,-,0.7183333333333335,0.5599999999999999,0.013619611857923609,0.10677078252031309,0.15833333333333355,5
circles,1000,0.5,knn,-,0.6811111111111112,0.5050000000000001,0.01943650631615099,0.05678908345800274,0.1761111111111111,7
circles,1000,0.5,knn,-,0.6427777777777777,0.525,0.022505143445032343,0.1030776406404415,0.11777777777777765,9
circles,1000,0.5,knn,-,0.6444444444444445,0.535,0.024720661623652204,0.15660459763365825,0.10944444444444446,11
circles,1000,0.5,knn,-,0.6466666666666667,0.55,0.028458329944146,0.09999999999999999,0.09666666666666668,13
circles,1000,0.5,knn,-,0.643888888888889,0.55,0.018994801108087527,0.13601470508735444,0.09388888888888891,15
circles,1000,0.5,knn,-,0.6361111111111111,0.55,0.024374901076089237,0.1341640786499874,0.08611111111111103,17
circles,1000,0.5,knn,-,0.6088888888888888,0.52,0.017427096823731253,0.11445523142259596,0.0888888888888888,19
circles,1000,0.5,log_reg,0.001,0.53,0.53,0.002721655269759077,0.024494897427831803,0.0,-
circles,1000,0.5,log_reg,0.01,0.5344444444444444,0.53,0.0041573970964154765,0.024494897427831803,0.004444444444444362,-
circles,1000,0.5,log_reg,0.1,0.5733333333333333,0.515,0.011863420280034795,0.045,0.05833333333333324,-
circles,1000,0.5,log_reg,1,0.5694444444444444,0.54,0.01991494258770546,0.066332495807108,0.029444444444444384,-
circles,1000,0.5,log_reg,10,0.571111111111111,0.5449999999999999,0.01855921454276674,0.0687386354243376,0.026111111111111085,-
circles,1000,0.5,log_reg,100,0.571111111111111,0.5449999999999999,0.01855921454276674,0.0687386354243376,0.026111111111111085,-
circles,1000,0.5,log_reg,1000,0.571111111111111,0.5449999999999999,0.01855921454276674,0.0687386354243376,0.026111111111111085,-
circles,1000,0.5,knn,-,1.0,0.48500000000000004,0.0,0.06726812023536854,0.5149999999999999,1
circles,1000,0.5,knn,-,0.7227777777777779,0.48,0.012285191326386646,0.10295630140987,0.24277777777777787,3
circles,1000,0.5,knn,-,0.6622222222222224,0.47000000000000003,0.01699673171197595,0.09273618495495704,0.19222222222222235,5
circles,1000,0.5,knn,-,0.64,0.485,0.03051006715054661,0.10965856099730655,0.15500000000000003,7
circles,1000,0.5,knn,-,0.6300000000000001,0.51,0.026434171674156275,0.09695359714832659,0.1200000000000001,9
circles,1000,0.5,knn,-,0.6305555555555555,0.525,0.01863389981249825,0.08139410298049854,0.10555555555555551,11
circles,1000,0.5,knn,-,0.6294444444444445,0.5249999999999999,0.025098571106836692,0.10781929326423911,0.10444444444444456,13
circles,1000,0.5,knn,-,0.6272222222222222,0.545,0.024017740356908082,0.09340770846134702,0.0822222222222222,15
circles,1000,0.5,knn,-,0.6094444444444445,0.525,0.01512295287646244,0.07499999999999998,0.08444444444444443,17
circles,1000,0.5,knn,-,0.6122222222222222,0.52,0.012619796324000605,0.08426149773176357,0.0922222222222222,19
circles,1000,0.5,log_reg,0.001,0.5349999999999999,0.535,0.002545875386086569,0.02291287847477922,-1.1102230246251565e-16,-
circles,1000,0.5,log_reg,0.01,0.5349999999999999,0.535,0.002545875386086569,0.02291287847477922,-1.1102230246251565e-16,-
circles,1000,0.5,log_reg,0.1,0.5461111111111111,0.495,0.016859989894992808,0.04716990566028303,0.05111111111111111,-
circles,1000,0.5,log_reg,1,0.5338888888888889,0.48999999999999994,0.023100692095879755,0.04898979485566357,0.04388888888888892,-
circles,1000,0.5,log_reg,10,0.5327777777777778,0.5,0.021437534868416378,0.054772255750516606,0.032777777777777795,-
circles,1000,0.5,log_reg,100,0.5338888888888889,0.5,0.021581027332838926,0.054772255750516606,0.03388888888888886,-
circles,1000,0.5,log_reg,1000,0.5338888888888889,0.5,0.021581027332838926,0.054772255750516606,0.03388888888888886,-
circles,1000,0.5,knn,-,1.0,0.43999999999999995,0.0,0.10440306508910552,0.56,1
circles,1000,0.5,knn,-,0.7277777777777779,0.475,0.015112745009706038,0.10062305898749055,0.2527777777777779,3
circles,1000,0.5,knn,-,0.678888888888889,0.465,0.015071844406945041,0.08381527307120107,0.21388888888888896,5
circles,1000,0.5,knn,-,0.6561111111111112,0.495,0.015605079894653488,0.1105667219374799,0.1611111111111112,7
circles,1000,0.5,knn,-,0.6366666666666665,0.5349999999999999,0.020517983680688214,0.07762087348130012,0.10166666666666657,9
circles,1000,0.5,knn,-,0.6433333333333333,0.54,0.020000000000000014,0.08,0.10333333333333328,11
circles,1000,0.5,knn,-,0.6266666666666667,0.55,0.03256522419945076,0.08944271909999159,0.07666666666666666,13
circles,1000,0.5,knn,-,0.6266666666666666,0.545,0.023804761428476165,0.0788986691902975,0.08166666666666655,15
circles,1000,0.5,knn,-,0.6177777777777779,0.545,0.02075726854696601,0.09069178573608527,0.07277777777777783,17
circles,1000,0.5,knn,-,0.631111111111111,0.5549999999999999,0.014740554623801782,0.07889866919029748,0.07611111111111102,19
circles,1000,0.5,log_reg,0.001,0.5088888888888888,0.505,0.009999999999999998,0.015000000000000012,0.0038888888888888307,-
circles,1000,0.5,log_reg,0.01,0.5472222222222222,0.5250000000000001,0.02037457868988027,0.1346291201783626,0.022222222222222032,-
circles,1000,0.5,log_reg,0.1,0.5561111111111111,0.5050000000000001,0.018333333333333326,0.09340770846134702,0.051111111111110996,-
circles,1000,0.5,log_reg,1,0.5594444444444444,0.505,0.015723301886761,0.08499999999999999,0.054444444444444406,-
circles,1000,0.5,log_reg,10,0.5588888888888889,0.505,0.01555555555555555,0.08499999999999999,0.053888888888888875,-
circles,1000,0.5,log_reg,100,0.5588888888888889,0.505,0.01555555555555555,0.08499999999999999,0.053888888888888875,-
circles,1000,0.5,log_reg,1000,0.5588888888888889,0.505,0.01555555555555555,0.08499999999999999,0.053888888888888875,-
circles,1000,0.5,knn,-,1.0,0.5349999999999999,0.0,0.08077747210701756,0.4650000000000001,1
circles,1000,0.5,knn,-,0.7688888888888888,0.54,0.017603310575283162,0.0888819441731559,0.2288888888888888,3
circles,1000,0.5,knn,-,0.7083333333333333,0.545,0.010900787150193658,0.09340770846134701,0.16333333333333322,5
circles,1000,0.5,knn,-,0.6644444444444446,0.52,0.013425606637327305,0.10770329614269007,0.1444444444444446,7
circles,1000,0.5,knn,-,0.6450000000000001,0.49000000000000005,0.023233915184807205,0.09695359714832658,0.15500000000000008,9
circles,1000,0.5,knn,-,0.6166666666666666,0.5149999999999999,0.020487876571761973,0.08958236433584456,0.10166666666666668,11
circles,1000,0.5,knn,-,0.6194444444444445,0.5150000000000001,0.017258027296676734,0.08958236433584459,0.10444444444444434,13
circles,1000,0.5,knn,-,0.6194444444444446,0.505,0.016339379077614166,0.07566372975210779,0.11444444444444457,15
circles,1000,0.5,knn,-,0.6138888888888888,0.51,0.010015420209622197,0.099498743710662,0.10388888888888881,17
circles,1000,0.5,knn,-,0.605,0.48,0.023759338644825646,0.07141428428542851,0.125,19
circles,1000,0.5,log_reg,0.001,0.525,0.525,0.002777777777777768,0.025000000000000026,0.0,-
circles,1000,0.5,log_reg,0.01,0.525,0.525,0.002777777777777768,0.025000000000000026,0.0,-
circles,1000,0.5,log_reg,0.1,0.54,0.51,0.012862041003100257,0.030000000000000016,0.030000000000000027,-
circles,1000,0.5,log_reg,1,0.5477777777777778,0.49000000000000005,0.018121673811444545,0.04898979485566356,0.05777777777777776,-
circles,1000,0.5,log_reg,10,0.5472222222222223,0.5,0.01633937907761415,0.0547722557505166,0.047222222222222276,-
circles,1000,0.5,log_reg,100,0.5472222222222223,0.5,0.01633937907761415,0.0547722557505166,0.047222222222222276,-
circles,1000,0.5,log_reg,1000,0.5472222222222223,0.5,0.01633937907761415,0.0547722557505166,0.047222222222222276,-
circles,1000,0.5,knn,-,1.0,0.45499999999999996,0.0,0.11500000000000002,0.545,1
circles,1000,0.5,knn,-,0.7416666666666667,0.44499999999999995,0.02211781026377154,0.1312440474840669,0.29666666666666675,3
circles,1000,0.5,knn,-,0.6644444444444446,0.47000000000000003,0.011706281947614158,0.0714142842854285,0.1944444444444446,5
circles,1000,0.5,knn,-,0.6138888888888889,0.5,0.008333333333333337,0.08366600265340754,0.11388888888888893,7
circles,1000,0.5,knn,-,0.6038888888888889,0.49000000000000005,0.017924739783224106,0.08,0.11388888888888887,9
circles,1000,0.5,knn,-,0.5855555555555555,0.5,0.021829869671542778,0.11832159566199232,0.0855555555555555,11
circles,1000,0.5,knn,-,0.5944444444444444,0.5199999999999999,0.02755465948363833,0.11874342087037916,0.07444444444444454,13
circles,1000,0.5,knn,-,0.5972222222222222,0.49000000000000005,0.017786456215091236,0.10908712114635714,0.10722222222222216,15
circles,1000,0.5,knn,-,0.5966666666666667,0.51,0.015947444549341466,0.08602325267042626,0.08666666666666667,17
circles,1000,0.5,knn,-,0.5872222222222222,0.515,0.017400510848184263,0.08674675786448735,0.07222222222222219,19
circles,1000,0.5,log_reg,0.001,0.53,0.53,0.002721655269759077,0.024494897427831803,0.0,-
circles,1000,0.5,log_reg,0.01,0.5794444444444443,0.565,0.02019197982820694,0.08077747210701756,0.014444444444444371,-
circles,1000,0.5,log_reg,0.1,0.61,0.5900000000000001,0.015674151088517645,0.08602325267042626,0.019999999999999907,-
circles,1000,0.5,log_reg,1,0.6083333333333333,0.6000000000000001,0.01296957503325417,0.08660254037844387,0.008333333333333193,-
circles,1000,0.5,log_reg,10,0.6083333333333333,0.6000000000000001,0.014540280364780443,0.08660254037844387,0.008333333333333193,-
circles,1000,0.5,log_reg,100,0.6077777777777778,0.6000000000000001,0.015153535218873167,0.08660254037844387,0.007777777777777661,-
circles,1000,0.5,log_reg,1000,0.6077777777777778,0.6000000000000001,0.015153535218873167,0.08660254037844387,0.007777777777777661,-
circles,1000,0.5,knn,-,1.0,0.545,0.0,0.065,0.45499999999999996,1
circles,1000,0.5,knn,-,0.8072222222222223,0.5499999999999999,0.014709113660970795,0.07745966692414834,0.25722222222222235,3
circles,1000,0.5,knn,-,0.6966666666666667,0.5,0.019751543149590194,0.08660254037844388,0.19666666666666666,5
circles,1000,0.5,knn,-,0.6611111111111112,0.575,0.01590869007030707,0.07826237921249264,0.08611111111111125,7
circles,1000,0.5,knn,-,0.6577777777777778,0.56,0.02051798368068821,0.04358898943540673,0.09777777777777774,9
circles,1000,0.5,knn,-,0.645,0.575,0.022145701586660838,0.075,0.07000000000000006,11
circles,1000,0.5,knn,-,0.6294444444444445,0.5650000000000001,0.01552576512498014,0.10012492197250394,0.06444444444444442,13
circles,1000,0.5,knn,-,0.6300000000000001,0.585,0.014529663145135594,0.13238202294873727,0.04500000000000015,15
circles,1000,0.5,knn,-,0.6227777777777778,0.5700000000000001,0.015406027359846705,0.12288205727444507,0.0527777777777777,17
circles,1000,0.5,knn,-,0.63,0.5650000000000001,0.021256807188565558,0.10012492197250393,0.06499999999999995,19
circles,10000,0.5,log_reg,0.001,0.49316666666666664,0.48,0.00617666856548911,0.02711088342345192,0.01316666666666666,-
circles,10000,0.5,log_reg,0.01,0.4915555555555556,0.48,0.007681145747868605,0.028372521918222218,0.011555555555555597,-
circles,10000,0.5,log_reg,0.1,0.49433333333333335,0.487,0.00936172929050194,0.026381811916545844,0.007333333333333358,-
circles,10000,0.5,log_reg,1,0.49477777777777776,0.4845,0.008692979997363844,0.025044959572736395,0.010277777777777775,-
circles,10000,0.5,log_reg,10,0.49483333333333335,0.4835,0.00865686767974949,0.025792440753057866,0.011333333333333362,-
circles,10000,0.5,log_reg,100,0.49483333333333335,0.4835,0.00865686767974949,0.025792440753057866,0.011333333333333362,-
circles,10000,0.5,log_reg,1000,0.49483333333333335,0.4835,0.00865686767974949,0.025792440753057866,0.011333333333333362,-
circles,10000,0.5,knn,-,1.0,0.5205,0.0,0.02640549185302178,0.47950000000000004,1
circles,10000,0.5,knn,-,0.7651111111111112,0.5325,0.0036750745352313804,0.04249999999999999,0.2326111111111112,3
circles,10000,0.5,knn,-,0.7023888888888888,0.541,0.0049005542644445215,0.03527038417709679,0.1613888888888888,5
circles,10000,0.5,knn,-,0.6796111111111112,0.5395000000000001,0.007071286051331328,0.031658332236553455,0.14011111111111108,7
circles,10000,0.5,knn,-,0.6599444444444444,0.55,0.00791720271089681,0.03535533905932737,0.1099444444444444,9
circles,10000,0.5,knn,-,0.6525555555555556,0.5485,0.0063498809165464755,0.03347013594235911,0.10405555555555557,11
circles,10000,0.5,knn,-,0.6470555555555555,0.5525,0.005311587612283463,0.04112481002995636,0.0945555555555555,13
circles,10000,0.5,knn,-,0.638611111111111,0.5619999999999999,0.006162661361922179,0.034942810419312284,0.07661111111111107,15
circles,10000,0.5,knn,-,0.6319444444444444,0.5515,0.005948596680658017,0.03286715685908958,0.08044444444444443,17
circles,10000,0.5,knn,-,0.6257222222222223,0.5475,0.006894486972740178,0.0314046174948844,0.0782222222222223,19
circles,10000,0.5,log_reg,0.001,0.5143333333333333,0.5075000000000001,0.006861954514064238,0.016317168872080734,0.006833333333333247,-
circles,10000,0.5,log_reg,0.01,0.5179444444444444,0.483,0.008462152485707062,0.028124722220850468,0.034944444444444445,-
circles,10000,0.5,log_reg,0.1,0.5165555555555554,0.4805,0.010070124498108608,0.022632940595512553,0.03605555555555545,-
circles,10000,0.5,log_reg,1,0.5153888888888889,0.4795,0.009061007220604784,0.022852789764052885,0.035888888888888915,-
circles,10000,0.5,log_reg,10,0.5152222222222222,0.4795,0.008948411818533727,0.022852789764052885,0.035722222222222266,-
circles,10000,0.5,log_reg,100,0.5152222222222222,0.4795,0.008948411818533727,0.022852789764052885,0.035722222222222266,-
circles,10000,0.5,log_reg,1000,0.5152222222222222,0.4795,0.008948411818533727,0.022852789764052885,0.035722222222222266,-
circles,10000,0.5,knn,-,1.0,0.5269999999999999,0.0,0.014177446878757839,0.4730000000000001,1
circles,10000,0.5,knn,-,0.7581666666666667,0.525,0.0041651849217170175,0.03217141588429085,0.23316666666666663,3
circles,10000,0.5,knn,-,0.7012777777777778,0.522,0.0052472803067192654,0.03508560958569767,0.17927777777777776,5
circles,10000,0.5,knn,-,0.6694444444444445,0.528,0.0057305764258789435,0.025317977802344325,0.14144444444444448,7
circles,10000,0.5,knn,-,0.6463333333333333,0.5245,0.004403982485023671,0.02184605227495347,0.12183333333333335,9
circles,10000,0.5,knn,-,0.6360555555555555,0.528,0.008945824600213094,0.04659399102888697,0.10805555555555546,11
circles,10000,0.5,knn,-,0.6289444444444444,0.5415,0.007103511564234249,0.04289813515760329,0.08744444444444444,13
circles,10000,0.5,knn,-,0.6284444444444444,0.55,0.006572482853853434,0.04494441010848846,0.07844444444444432,15
circles,10000,0.5,knn,-,0.6261666666666666,0.548,0.008102164015150223,0.0379605057922046,0.0781666666666666,17
circles,10000,0.5,knn,-,0.6201666666666668,0.5475,0.006849574196011502,0.03822629984709478,0.07266666666666677,19
circles,10000,0.5,log_reg,0.001,0.5019444444444444,0.502,0.004225510415512547,0.006782329983125274,-5.5555555555586444e-05,-
circles,10000,0.5,log_reg,0.01,0.4870555555555556,0.4789999999999999,0.009769093365568027,0.026720778431774776,0.008055555555555649,-
circles,10000,0.5,log_reg,0.1,0.48633333333333334,0.47850000000000004,0.009389381972588002,0.02530316185775999,0.007833333333333303,-
circles,10000,0.5,log_reg,1,0.48688888888888887,0.47750000000000004,0.00887568463712957,0.02795084971874737,0.009388888888888836,-
circles,10000,0.5,log_reg,10,0.48677777777777786,0.47750000000000004,0.008926310119286638,0.029090376415577716,0.00927777777777783,-
circles,10000,0.5,log_reg,100,0.4867222222222223,0.47750000000000004,0.008935468235777722,0.029090376415577716,0.009222222222222243,-
circles,10000,0.5,log_reg,1000,0.4867222222222223,0.47750000000000004,0.008935468235777722,0.029090376415577716,0.009222222222222243,-
circles,10000,0.5,knn,-,1.0,0.52,0.0,0.02202271554554526,0.48,1
circles,10000,0.5,knn,-,0.7682222222222223,0.542,0.004586614986788943,0.024310491562286426,0.2262222222222222,3
circles,10000,0.5,knn,-,0.7088888888888889,0.54,0.005357583756107178,0.022022715545545232,0.16888888888888887,5
circles,10000,0.5,knn,-,0.6785,0.5225,0.005024937810560449,0.031004031995855007,0.15600000000000003,7
circles,10000,0.5,knn,-,0.6564444444444445,0.5295000000000001,0.005324066022538179,0.01942292459955505,0.12694444444444442,9
circles,10000,0.5,knn,-,0.6318888888888889,0.523,0.0032508308529617274,0.028827070610799158,0.10888888888888892,11
circles,10000,0.5,knn,-,0.6255555555555555,0.5235000000000001,0.006245986365580075,0.03840898332421727,0.10205555555555545,13
circles,10000,0.5,knn,-,0.6195,0.5395,0.004884151745349965,0.0344564943080401,0.08000000000000007,15
circles,10000,0.5,knn,-,0.617111111111111,0.5325000000000001,0.00646357314322178,0.03655475345286847,0.08461111111111097,17
circles,10000,0.5,knn,-,0.6101666666666666,0.523,0.007645905868058398,0.020273134932713308,0.08716666666666661,19
circles,10000,0.5,log_reg,0.001,0.5216666666666667,0.506,0.00701409515648297,0.012409673645990868,0.015666666666666718,-
circles,10000,0.5,log_reg,0.01,0.5105555555555557,0.4955,0.00503076952118747,0.020303940504246963,0.015055555555555655,-
circles,10000,0.5,log_reg,0.1,0.508,0.49749999999999994,0.005092962949495925,0.02261083810919003,0.010500000000000065,-
circles,10000,0.5,log_reg,1,0.5078888888888888,0.49749999999999994,0.0049178435502957064,0.02315707235381883,0.010388888888888892,-
circles,10000,0.5,log_reg,10,0.5077777777777779,0.49749999999999994,0.0047336463120312925,0.02315707235381883,0.010277777777777941,-
circles,10000,0.5,log_reg,100,0.5077777777777779,0.49749999999999994,0.0047336463120312925,0.02315707235381883,0.010277777777777941,-
circles,10000,0.5,log_reg,1000,0.5077777777777779,0.49749999999999994,0.0047336463120312925,0.02315707235381883,0.010277777777777941,-
circles,10000,0.5,knn,-,1.0,0.5245,0.0,0.02893527259246058,0.47550000000000003,1
circles,10000,0.5,knn,-,0.7523888888888889,0.518,0.004367740891333562,0.024207436873820428,0.23438888888888887,3
circles,10000,0.5,knn,-,0.6927222222222221,0.5305,0.006437975680615563,0.036293938887919,0.16222222222222216,5
circles,10000,0.5,knn,-,0.6692222222222222,0.5325000000000001,0.005300826863056273,0.02410912690248239,0.13672222222222208,7
circles,10000,0.5,knn,-,0.6467222222222222,0.5454999999999999,0.004342227339926469,0.021960191255997734,0.10122222222222232,9
circles,10000,0.5,knn,-,0.6372777777777777,0.5505,0.005208314814781897,0.0351745646739231,0.08677777777777773,11
circles,10000,0.5,knn,-,0.6274444444444445,0.5405,0.0036951753662924046,0.03677295201639377,0.08694444444444449,13
circles,10000,0.5,knn,-,0.6253333333333334,0.549,0.003818408950542129,0.02956349099818895,0.07633333333333336,15
circles,10000,0.5,knn,-,0.6191666666666666,0.55,0.005399188324915269,0.02673948391424186,0.0691666666666666,17
circles,10000,0.5,knn,-,0.6187777777777779,0.5559999999999999,0.007895146188217997,0.03223352292257238,0.06277777777777793,19
circles,10000,0.5,log_reg,0.001,0.5042777777777777,0.5115,0.003133353033823023,0.017471405209656163,-0.007222222222222241,-
circles,10000,0.5,log_reg,0.01,0.5049444444444445,0.5109999999999999,0.003587099657190656,0.018947295321496433,-0.00605555555555537,-
circles,10000,0.5,log_reg,0.1,0.5043888888888889,0.5105000000000001,0.0038204291659898176,0.01942292459955505,-0.006111111111111178,-
circles,10000,0.5,log_reg,1,0.5043888888888889,0.5105000000000001,0.003963179294891503,0.01942292459955505,-0.006111111111111178,-
circles,10000,0.5,log_reg,10,0.5042777777777777,0.5105000000000001,0.003897213312732339,0.01942292459955505,-0.006222222222222351,-
circles,10000,0.5,log_reg,100,0.5042777777777777,0.5105000000000001,0.003897213312732339,0.01942292459955505,-0.006222222222222351,-
circles,10000,0.5,log_reg,1000,0.5042777777777777,0.5105000000000001,0.003897213312732339,0.01942292459955505,-0.006222222222222351,-
circles,10000,0.5,knn,-,1.0,0.5095000000000001,0.0,0.031100643080167988,0.49049999999999994,1
circles,10000,0.5,knn,-,0.749611111111111,0.5235000000000001,0.0065454253179295045,0.019880895352071062,0.22611111111111093,3
circles,10000,0.5,knn,-,0.6957222222222222,0.537,0.007625695677635011,0.02758622844826743,0.1587222222222222,5
circles,10000,0.5,knn,-,0.6728888888888889,0.5575,0.006830396839690513,0.03579455265819087,0.11538888888888887,7
circles,10000,0.5,knn,-,0.6661111111111111,0.55,0.007057961094736554,0.01962141687034856,0.11611111111111105,9
